ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_Covered_bases,RNA_Covered_percent,Read_GC,Origin,,Origin
3255,139.4605,5375,0.4256,98.8651,5314,2494,2502,0.4098,1.2266,479,0.089116279,0.5453,Takifugu,,Takifugu
3256,216.0478,5372,0.3705,100,5372,3616,3622,0.3703,15.0903,978,0.182055101,0.4818,Takifugu,,Takifugu
3257,93.7324,5363,0.3839,99.9814,5362,1700,1660,0.3825,9.229,985,0.183665859,0.4448,Takifugu,,Takifugu
3259,114.4095,5358,0.5053,99.944,5355,2037,2063,0.507,0,0,0,0,Takifugu,,Takifugu
3261,99.6831,5346,0.6467,95.8848,5126,1777,1776,0.649,29.6792,3411,0.638047138,0.6465,Takifugu,,Takifugu
3262,94.6189,5351,0.5326,100,5351,1688,1688,0.5307,30.2913,2257,0.42179032,0.5727,Takifugu,,Takifugu
3265,106.6926,5326,0.4642,99.8498,5318,1871,1875,0.4734,0,0,0,0,Takifugu,,Takifugu
3266,140.2373,5289,0.4797,100,5289,2466,2485,0.4832,15.899,849,0.160521838,0.5241,Takifugu,,Takifugu
3269,110.4486,5239,0.5157,100,5239,1875,1899,0.5155,13.1651,2386,0.455430426,0.5612,Takifugu,,Takifugu
3270,70.0411,5308,0.5064,76.3564,4053,1268,1238,0.5063,3.0961,560,0.10550113,0.5607,Takifugu,,Takifugu
3271,138.1328,5310,0.4831,100,5310,2455,2460,0.4842,0,0,0,0,Takifugu,,Takifugu
3272,125.6186,5309,0.3987,100,5309,2299,2229,0.4105,35.2475,5309,1,0.4067,Takifugu,,Takifugu
3273,97.1883,5273,0.4734,100,5273,1710,1715,0.4718,16.9991,1214,0.230229471,0.5236,Takifugu,,Takifugu
3275,134.6109,34671,0.5201,100,34671,2144,2163,0.5318,2.4601,2738,0.078970898,0.5414,Takifugu,,Takifugu
3277,268.439,5292,0.3682,99.9622,5290,4687,4854,0.3688,1.7587,351,0.066326531,0.5326,Takifugu,,Takifugu
3278,98.811,5285,0.5109,100,5285,1741,1741,0.5133,23.3236,2449,0.463386944,0.6031,Takifugu,,Takifugu
3279,152.2937,5274,0.4498,99.981,5273,2678,2705,0.4516,0,0,0,0,Takifugu,,Takifugu
3280,98.2829,5256,0.508,100,5256,1713,1766,0.5062,0,0,0,0,Takifugu,,Takifugu
3281,91.352,5267,0.4925,98.2153,5173,1603,1606,0.4847,62.8392,2667,0.506360357,0.5077,Takifugu,,Takifugu
3282,77.8676,5258,0.3911,92.5067,4864,1347,1347,0.3916,0.3233,293,0.05572461,0.5761,Takifugu,,Takifugu
3283,201.1174,5223,0.5497,100,5223,2579,2600,0.5238,72.443,710,0.135937201,0.487,Takifugu,,Takifugu
3284,96.3599,5238,0.4952,100,5238,1684,1684,0.4923,0,0,0,0,Takifugu,,Takifugu
3285,122.1836,5211,0.4897,100,5211,2117,2142,0.4873,7.7331,180,0.034542314,0.5426,Takifugu,,Takifugu
3286,337.0206,5245,0.4524,100,5245,6227,6069,0.4738,5.3499,578,0.110200191,0.5272,Takifugu,,Takifugu
3288,102.1764,5112,0.4097,100,5112,1788,1745,0.3951,18.2171,3123,0.610915493,0.4337,Takifugu,,Takifugu
3291,47.7399,5205,0.4039,34.9087,1817,816,853,0.3908,0.1258,78,0.014985591,0.5832,Takifugu,,Takifugu
3293,96.2334,5189,0.4754,100,5189,1669,1670,0.4752,0,0,0,0,Takifugu,,Takifugu
3294,100.31,5193,0.3961,100,5193,1734,1769,0.3928,8.3337,944,0.18178317,0.4644,Takifugu,,Takifugu
3296,152.1207,5176,0.4113,100,5176,2651,2640,0.4051,17.704,1362,0.263137558,0.5106,Takifugu,,Takifugu
3298,106.1402,5077,0.4714,100,5077,1768,1725,0.4695,4.3762,398,0.078392752,0.495,Takifugu,,Takifugu
3299,90.6618,5091,0.483,96.5036,4913,1541,1541,0.4874,5.9703,790,0.1551758,0.5709,Takifugu,,Takifugu
3300,100.7787,5146,0.3737,100,5146,1734,1729,0.3734,0,0,0,0,Takifugu,,Takifugu
3301,158.1284,5084,0.4623,96.7545,4919,2689,2696,0.4937,6.3188,728,0.143194335,0.5656,Takifugu,,Takifugu
3302,85.4579,5080,0.5505,90.3346,4589,1485,1465,0.546,14.5431,596,0.117322835,0.6194,Takifugu,,Takifugu
3305,2.2814,5124,0.3721,42.8181,2194,39,39,0.4317,0.0386,198,0.038641686,0.455,Takifugu,,Takifugu
3306,122.6026,5111,0.5535,100,5111,2078,2079,0.5606,55.0033,2367,0.463118763,0.5577,Takifugu,,Takifugu
3307,209.4332,34645,0.5268,100,34645,2157,2154,0.4952,31.154,1126,0.032501082,0.6036,Takifugu,,Takifugu
3308,64.16,34594,0.3911,13.7365,4752,5157,5194,0.398,0,0,0,0,Takifugu,,Takifugu
3310,142.177,5079,0.418,100,5079,2348,2392,0.4254,0,0,0,0,Takifugu,,Takifugu
3311,240.8757,34556,0.4768,100,34556,3347,3349,0.4786,8.4335,1297,0.037533279,0.5109,Takifugu,,Takifugu
3312,94.5848,5060,0.5044,100,5060,1546,1521,0.5014,18.0632,1272,0.251383399,0.5866,Takifugu,,Takifugu
3313,95.573,5052,0.5648,100,5052,1610,1610,0.5661,12.466,2160,0.427553444,0.5749,Takifugu,,Takifugu
3315,232.6814,5034,0.4244,100,5034,4003,3896,0.429,58.9839,4464,0.886769964,0.439,Takifugu,,Takifugu
3316,133.5796,5000,0.4179,100,5000,2194,2219,0.4248,18.4016,1843,0.3686,0.4535,Takifugu,,Takifugu
3317,150.0547,5029,0.3711,99.9801,5028,2516,2516,0.3833,8.3585,964,0.191688208,0.4242,Takifugu,,Takifugu
3318,79.3931,4953,0.4207,82.5762,4090,1320,1321,0.4186,0,0,0,0,Takifugu,,Takifugu
3319,175.5874,5017,0.4576,99.9601,5015,2818,2914,0.4624,0,0,0,0,Takifugu,,Takifugu
3320,18.9601,34333,0.544,12.5157,4297,2199,2212,0.5496,23.3484,1765,0.051408266,0.5982,Takifugu,,Takifugu
3322,112.159,5005,0.401,98.7213,4941,1872,1882,0.3959,4.2885,575,0.114885115,0.4048,Takifugu,,Takifugu
3324,199.9783,4973,0.4337,100,4973,3348,3285,0.4276,17.8936,1701,0.342047054,0.4691,Takifugu,,Takifugu
3325,197.264,4958,0.4783,99.9798,4957,3231,3233,0.4741,0,0,0,0,Takifugu,,Takifugu
3327,133.3557,4959,0.4983,100,4959,1985,2136,0.4967,0,0,0,0,Takifugu,,Takifugu
3328,144.9152,4953,0.4756,100,4953,2392,2396,0.4865,19.9794,1532,0.30930749,0.5401,Takifugu,,Takifugu
3330,99.8306,4935,0.4028,93.5968,4619,1607,1601,0.3924,4.398,773,0.156636272,0.3367,Takifugu,,Takifugu
3331,62.3293,4937,0.3804,96.982,4788,914,955,0.3883,0.8507,542,0.109783269,0.3295,Takifugu,,Takifugu
3333,99.7114,4858,0.3794,100,4858,1611,1629,0.3795,1.7622,129,0.026554138,0.4782,Takifugu,,Takifugu
3334,128.8964,6175,0.4406,99.9838,6174,2690,2658,0.4239,0,0,0,0,Takifugu,,Takifugu
3335,139.1247,4819,0.5202,100,4819,1988,1960,0.5157,8.1085,806,0.167254617,0.5735,Takifugu,,Takifugu
3339,82.0779,4955,0.5997,100,4955,1254,1319,0.6132,6.8803,729,0.147124117,0.5976,Takifugu,,Takifugu
3340,290.9092,4892,0.4397,100,4892,3240,3236,0.4364,0.2574,778,0.159035159,0.4608,Takifugu,,Takifugu
3341,202.0691,4864,0.4612,100,4864,3315,3196,0.4719,0.859,142,0.029194079,0.56,Takifugu,,Takifugu
3343,135.8854,4885,0.5291,99.9181,4881,2209,2210,0.521,4.0633,805,0.164790174,0.4989,Takifugu,,Takifugu
3344,111.1392,4855,0.5643,100,4855,1748,1753,0.5726,13.5848,1347,0.277445932,0.6282,Takifugu,,Takifugu
3346,161.0652,4834,0.4415,100,4834,2556,2526,0.4447,0,0,0,0,Takifugu,,Takifugu
3348,119.4068,4880,0.5143,100,4880,1918,1888,0.5262,22.0541,1126,0.230737705,0.5646,Takifugu,,Takifugu
3353,209.5838,4861,0.4801,100,4861,1811,2039,0.485,0.4404,186,0.038263732,0.5076,Takifugu,,Takifugu
3355,13.6328,23135,0.5069,14.0912,3260,1058,1057,0.5077,0,0,0,0,Takifugu,,Takifugu
3358,156.4076,4838,0.4851,99.9587,4836,2523,2523,0.4976,19.5897,1000,0.206696982,0.5436,Takifugu,,Takifugu
3359,99.5662,4820,0.4948,100,4820,1600,1600,0.5009,14.9338,2403,0.498547718,0.5682,Takifugu,,Takifugu
3360,139.4663,4864,0.4576,84.4778,4109,2273,2266,0.4498,6.2564,508,0.104440789,0.4724,Takifugu,,Takifugu
3361,111.0812,4813,0.5046,97.0912,4673,1777,1779,0.4958,9.3474,1509,0.313525867,0.5728,Takifugu,,Takifugu
3362,109.4035,4798,0.5517,100,4798,1740,1749,0.5509,14.788,1180,0.245935807,0.5688,Takifugu,,Takifugu
3363,151.0582,4807,0.4379,100,4807,2380,2392,0.4331,0,0,0,0,Takifugu,,Takifugu
3364,195.0021,4802,0.4658,100,4802,3092,3151,0.4612,37.7105,995,0.207205331,0.4555,Takifugu,,Takifugu
3365,144.6191,4799,0.4031,100,4799,2314,2314,0.4061,35.7681,1494,0.311314857,0.4677,Takifugu,,Takifugu
3366,89.3037,6066,0.4886,64.7709,3929,1813,1812,0.4886,7.4331,1332,0.21958457,0.5289,Takifugu,,Takifugu
3367,93.9346,4728,0.5148,100,4728,1479,1489,0.5199,12.0728,1334,0.2821489,0.6371,Takifugu,,Takifugu
3369,108.8415,4663,0.4486,100,4663,1728,1726,0.4569,8.3406,1256,0.269354493,0.4351,Takifugu,,Takifugu
3372,103.9216,4769,0.5074,100,4769,1540,1550,0.4878,19.5603,1627,0.341161669,0.5818,Takifugu,,Takifugu
3373,96.6449,4779,0.4003,100,4779,1534,1536,0.3963,11.0546,1513,0.31659343,0.501,Takifugu,,Takifugu
3374,251.4205,4721,0.4879,100,4721,3907,3905,0.476,0,0,0,0,Takifugu,,Takifugu
3375,97.644,4761,0.5402,100,4761,1550,1550,0.5454,22.9126,3013,0.632850242,0.5536,Takifugu,,Takifugu
3376,97.3916,4747,0.398,99.9789,4746,1553,1543,0.3953,0,0,0,0,Takifugu,,Takifugu
3377,108.2855,6067,0.4305,56.0738,3402,2176,2289,0.4389,9.0226,1804,0.2973463,0.4827,Takifugu,,Takifugu
3378,119.8938,4725,0.4435,87.7249,4145,1899,1908,0.4534,0,0,0,0,Takifugu,,Takifugu
3379,197.0091,4719,0.4177,94.342,4452,2506,2479,0.4075,25.4448,1074,0.227590591,0.5526,Takifugu,,Takifugu
3381,197.4036,4717,0.4872,100,4717,3117,3121,0.4894,79.6432,1305,0.276658893,0.5444,Takifugu,,Takifugu
3383,167.5705,4715,0.5307,100,4715,2655,2620,0.539,42.1294,3294,0.698621421,0.5613,Takifugu,,Takifugu
3384,114.6432,4709,0.4083,99.9788,4708,1811,1781,0.4216,0,0,0,0,Takifugu,,Takifugu
3385,97.4638,4705,0.6081,100,4705,1529,1529,0.6107,26.4871,3037,0.645483528,0.6153,Takifugu,,Takifugu
3386,117.7256,4697,0.4737,100,4697,1785,1855,0.4768,39.9887,3004,0.639557164,0.5332,Takifugu,,Takifugu
3387,91.4743,4695,0.4113,85.0479,3993,1432,1433,0.4112,4.5423,628,0.133759318,0.4739,Takifugu,,Takifugu
3388,154.6917,4665,0.4269,100,4665,2413,2409,0.428,10.6058,512,0.109753483,0.5034,Takifugu,,Takifugu
3389,140.9647,4679,0.5046,100,4679,2208,2268,0.5134,0,0,0,0,Takifugu,,Takifugu
3391,104.985,4659,0.4563,100,4659,1645,1641,0.4549,10.3011,1594,0.342133505,0.4876,Takifugu,,Takifugu
3392,99.4303,4585,0.486,100,4585,1519,1534,0.4856,0,0,0,0,Takifugu,,Takifugu
3393,232.9158,4574,0.4415,100,4574,3484,3516,0.4342,0.0794,255,0.055749891,0.438,Takifugu,,Takifugu
3394,168.4835,4625,0.5376,93.1892,4310,2668,2529,0.568,0.0649,114,0.024648649,0.6067,Takifugu,,Takifugu
3395,99.5587,4616,0.4918,100,4616,1554,1558,0.4936,7.6263,750,0.162478336,0.5322,Takifugu,,Takifugu
3396,135.4193,4629,0.5005,100,4629,2090,2090,0.5078,0,0,0,0,Takifugu,,Takifugu
3397,99.2307,4629,0.4677,100,4629,1524,1517,0.4692,22.2208,2669,0.576582415,0.4572,Takifugu,,Takifugu
3399,207.3222,4627,0.396,100,4627,2991,3031,0.3986,15.7951,375,0.081046034,0.4621,Takifugu,,Takifugu
3401,98.7255,4532,0.5753,100,4532,1524,1521,0.5788,9.4223,505,0.111429832,0.5934,Takifugu,,Takifugu
3402,182.338,4612,0.4188,100,4612,2831,2789,0.4207,27.8886,1664,0.360797918,0.4285,Takifugu,,Takifugu
3404,82.5289,4591,0.4851,88.4339,4060,1266,1266,0.4999,41.663,1604,0.34937922,0.5696,Takifugu,,Takifugu
3405,196.2764,4392,0.3512,100,4392,2761,2760,0.3541,0.7416,57,0.012978142,0.5101,Takifugu,,Takifugu
3408,97.4889,4508,0.5155,100,4508,1475,1458,0.5158,17.9312,625,0.138642413,0.5576,Takifugu,,Takifugu
3409,49.7328,19846,0.4411,100,19846,2927,2886,0.4218,0,0,0,0,Takifugu,,Takifugu
3412,98.6926,4583,0.5481,100,4583,1508,1508,0.5438,22.4683,1403,0.306131355,0.6032,Takifugu,,Takifugu
3414,69.2685,4566,0.5296,62.9873,2876,1052,1052,0.5351,4.7689,541,0.11848445,0.6159,Takifugu,,Takifugu
3415,180.9529,4543,0.4143,100,4543,2776,2698,0.44,0,0,0,0,Takifugu,,Takifugu
3416,124.3532,4573,0.3744,100,4573,1901,1882,0.3718,46.8749,733,0.160288651,0.4758,Takifugu,,Takifugu
3418,106.3298,4563,0.4453,99.5398,4542,1616,1626,0.4477,0,0,0,0,Takifugu,,Takifugu
3419,475.2071,4482,0.4926,100,4482,3948,3448,0.4171,0.7356,412,0.091923249,0.4215,Takifugu,,Takifugu
3420,169.4903,34039,0.5523,100,34039,2023,2018,0.5491,1.4095,1675,0.049208261,0.604,Takifugu,,Takifugu
3421,97.2614,4622,0.5694,99.1995,4585,1498,1497,0.56,18.474,1730,0.374296841,0.5919,Takifugu,,Takifugu
3422,126.3772,4531,0.5152,100,4531,1815,1812,0.5174,20.2988,716,0.158022512,0.5367,Takifugu,,Takifugu
3424,161.352,4540,0.4288,100,4540,2400,2435,0.4256,0.4648,165,0.036343612,0.5549,Takifugu,,Takifugu
3425,114.0029,4472,0.5177,100,4472,1503,1507,0.5309,3.8743,573,0.12813059,0.5118,Takifugu,,Takifugu
3426,202.9572,4416,0.4039,100,4416,3103,2935,0.4174,12.3517,517,0.117074275,0.4861,Takifugu,,Takifugu
3427,201.0769,4460,0.4789,99.9776,4459,2094,2109,0.5015,10.0058,333,0.074663677,0.5531,Takifugu,,Takifugu
3428,85.3101,4495,0.4284,92.7475,4169,1279,1284,0.4273,0,0,0,0,Takifugu,,Takifugu
3432,148.9788,4472,0.4557,99.9106,4468,2193,2249,0.4497,4.7498,624,0.139534884,0.4697,Takifugu,,Takifugu
3435,717.3314,4436,0.4586,100,4436,10844,10700,0.4503,12.2892,858,0.193417493,0.5123,Takifugu,,Takifugu
3436,105.8893,33984,0.4902,100,33984,1692,1673,0.4939,29.7521,1392,0.040960452,0.5473,Takifugu,,Takifugu
3438,129.0606,4469,0.4116,100,4469,1806,1774,0.4216,0,0,0,0,Takifugu,,Takifugu
3440,153.1551,4467,0.4309,100,4467,2291,2300,0.4463,22.7117,1443,0.323035594,0.4993,Takifugu,,Takifugu
3441,76.667,4469,0.549,61.0651,2729,1140,1149,0.5528,2.4891,200,0.044752741,0.5693,Takifugu,,Takifugu
3446,115.8721,4441,0.483,100,4441,1447,1448,0.4956,13.4035,872,0.196352173,0.5245,Takifugu,,Takifugu
3447,191.0189,4443,0.4728,100,4443,2863,2818,0.4758,49.7954,2735,0.615575062,0.5309,Takifugu,,Takifugu
3448,101.9051,4438,0.5006,100,4438,1437,1453,0.5039,15.954,375,0.084497521,0.6171,Takifugu,,Takifugu
3449,131.234,4389,0.4788,100,4389,1923,1921,0.4792,6.4438,720,0.16404648,0.5727,Takifugu,,Takifugu
3450,177.5029,4434,0.4082,100,4434,2559,2602,0.4049,9.8773,1192,0.268831755,0.4064,Takifugu,,Takifugu
3456,98.5241,4419,0.4182,100,4419,1445,1466,0.4137,6.1618,456,0.103190767,0.4194,Takifugu,,Takifugu
3458,102.4315,4406,0.4248,100,4406,1510,1506,0.4224,0,0,0,0,Takifugu,,Takifugu
3460,107.4156,4379,0.4934,99.9543,4377,1501,1521,0.4909,0,0,0,0,Takifugu,,Takifugu
3461,78.9685,4387,0.3909,100,4387,1148,1144,0.385,0,0,0,0,Takifugu,,Takifugu
3463,115.3226,4340,0.5072,99.977,4339,1664,1664,0.52,6.3325,892,0.205529954,0.5568,Takifugu,,Takifugu
3464,152.4281,4375,0.4257,100,4375,2228,2214,0.4157,0,0,0,0,Takifugu,,Takifugu
3470,139.5496,4347,0.4383,99.954,4345,2069,2026,0.4392,5.8912,988,0.227283184,0.4711,Takifugu,,Takifugu
3472,180.7053,4340,0.4336,100,4340,2501,2477,0.4287,7.7532,1115,0.256912442,0.4814,Takifugu,,Takifugu
3473,23.9675,33839,0.4236,11.6375,3938,2766,2692,0.4133,2.5076,1133,0.033482077,0.4168,Takifugu,,Takifugu
3474,59.6095,4335,0.4374,71.88,3116,862,863,0.4689,0,0,0,0,Takifugu,,Takifugu
3475,250.2732,4268,0.4222,100,4268,3666,3574,0.4466,22.1047,549,0.128631678,0.4922,Takifugu,,Takifugu
3476,115.1969,4327,0.3966,100,4327,1645,1700,0.3901,0,0,0,0,Takifugu,,Takifugu
3477,127.5059,4313,0.3983,99.7218,4301,1804,1886,0.3906,0.3248,101,0.023417575,0.3621,Takifugu,,Takifugu
3480,87.3086,4297,0.4955,83.2674,3578,1275,1272,0.484,12.596,1125,0.261810566,0.5306,Takifugu,,Takifugu
3481,72.1262,4255,0.5292,100,4255,1009,1036,0.5337,7.7702,858,0.201645123,0.562,Takifugu,,Takifugu
3482,109.9858,4234,0.4726,100,4234,1548,1522,0.4745,24.3918,571,0.134860652,0.4522,Takifugu,,Takifugu
3483,103.6759,4307,0.4059,58.8809,2536,1513,1505,0.4076,2.2268,540,0.125377293,0.4239,Takifugu,,Takifugu
3484,75.6649,4241,0.3747,75.9962,3223,1085,1082,0.3764,0,0,0,0,Takifugu,,Takifugu
3485,143.7031,4260,0.4166,95.3756,4063,2214,2075,0.4218,18.8164,1209,0.283802817,0.4927,Takifugu,,Takifugu
3486,31.5687,4234,0.4395,31.4124,1330,426,490,0.3968,0,0,0,0,Takifugu,,Takifugu
3489,61.8608,4275,0.5146,79.6725,3406,874,903,0.6156,20.0526,1070,0.250292398,0.6769,Takifugu,,Takifugu
3490,188.6788,4274,0.4734,100,4274,2680,2718,0.4717,0,0,0,0,Takifugu,,Takifugu
3491,130.2343,4273,0.5465,99.9766,4272,1711,1699,0.5527,0,0,0,0,Takifugu,,Takifugu
3493,196.9087,4248,0.3993,99.9529,4246,2755,2789,0.3976,68.4287,2003,0.471516008,0.4242,Takifugu,,Takifugu
3494,166.4224,4276,0.4196,99.9766,4275,2263,2433,0.4182,0.4913,173,0.040458372,0.4849,Takifugu,,Takifugu
3495,118.7863,4245,0.5119,100,4245,1667,1708,0.508,17.7757,1799,0.423792697,0.515,Takifugu,,Takifugu
3499,203.3027,4176,0.4776,100,4176,2916,2962,0.4837,19.2981,876,0.209770115,0.5138,Takifugu,,Takifugu
3501,13.6114,33748,0.4032,12.1252,4092,1548,1560,0.3975,0,0,0,0,Takifugu,,Takifugu
3502,193.9362,4217,0.4345,99.9763,4216,2725,2761,0.4319,23.4605,1175,0.2786341,0.4295,Takifugu,,Takifugu
3503,152.9945,4176,0.5102,100,4176,2143,2157,0.508,0,0,0,0,Takifugu,,Takifugu
3504,82.8993,4211,0.4655,80.9546,3409,1132,1221,0.4822,20.0199,1674,0.397530278,0.5375,Takifugu,,Takifugu
3505,112.9349,4442,0.4562,100,4442,1676,1620,0.4546,0,0,0,0,Takifugu,,Takifugu
3508,114.5155,4159,0.4084,87.4008,3635,1611,1649,0.3701,0,0,0,0,Takifugu,,Takifugu
3510,33.8915,33685,0.4694,100,33685,1745,1675,0.4947,0,0,0,0,Takifugu,,Takifugu
3511,72.3384,4182,0.4447,77.164,3227,1009,1020,0.4523,0,0,0,0,Takifugu,,Takifugu
3512,91.792,4158,0.4345,100,4158,1151,1169,0.4417,0,0,0,0,Takifugu,,Takifugu
3513,230.3568,4165,0.4234,99.976,4164,3159,3146,0.4777,8.3393,666,0.159903962,0.3841,Takifugu,,Takifugu
3516,138.0303,4163,0.5799,84.1941,3505,1981,1972,0.5839,138.8117,2876,0.690847946,0.5922,Takifugu,,Takifugu
3517,149.146,4151,0.5811,99.8555,4145,2051,2061,0.5786,1.1578,666,0.160443267,0.5802,Takifugu,,Takifugu
3518,101.4234,4091,0.4725,99.6089,4075,1372,1386,0.4829,0,0,0,0,Takifugu,,Takifugu
3519,115.5135,4150,0.4665,100,4150,1631,1655,0.464,18.2701,775,0.186746988,0.6133,Takifugu,,Takifugu
3520,146.7397,4103,0.4671,100,4103,2042,2038,0.4572,0.1209,255,0.062149647,0.558,Takifugu,,Takifugu
3521,285.2166,4059,0.4755,100,4059,4042,3940,0.4655,0.8862,246,0.060606061,0.3727,Takifugu,,Takifugu
3522,0,4138,0.5157,0,0,0,0,0,0.0913,197,0.04760754,0.55,Takifugu,,Takifugu
3525,91.7172,4123,0.5165,98.4235,4058,1252,1276,0.5132,12.4899,1241,0.300994422,0.5427,Takifugu,,Takifugu
3526,123.2144,4062,0.5246,100,4062,1590,1593,0.5196,13.0839,1382,0.340226489,0.562,Takifugu,,Takifugu
3527,27.5037,14305,0.4066,21.0765,3015,1323,1328,0.4162,0.7163,512,0.035791681,0.4368,Takifugu,,Takifugu
3529,119.5543,4124,0.4593,61.3725,2531,1686,1661,0.4801,5.8341,888,0.215324927,0.5761,Takifugu,,Takifugu
3532,136.6084,4106,0.4,94.1062,3864,1825,1830,0.3897,0,0,0,0,Takifugu,,Takifugu
3534,90.6351,4094,0.4316,100,4094,1237,1237,0.4323,10.5427,819,0.200048852,0.4781,Takifugu,,Takifugu
3535,121.9763,4058,0.4754,100,4058,1695,1686,0.4653,0,0,0,0,Takifugu,,Takifugu
3536,200.1136,4057,0.4106,100,4057,2258,2382,0.4008,9.4977,1389,0.34237121,0.4259,Takifugu,,Takifugu
3539,304.0527,3929,0.4069,100,3929,3822,3764,0.4061,0.9743,139,0.035377959,0.4975,Takifugu,,Takifugu
3540,181.823,4056,0.534,100,4056,2496,2457,0.5383,66.336,1758,0.433431953,0.5631,Takifugu,,Takifugu
3546,121.1053,3999,0.4577,99.975,3998,1614,1618,0.4483,15.5724,1688,0.422105526,0.4765,Takifugu,,Takifugu
3547,96.8802,4006,0.418,65.5517,2626,1415,1316,0.4161,0,0,0,0,Takifugu,,Takifugu
3549,100.5495,3987,0.4511,91.6479,3654,1346,1341,0.4681,0,0,0,0,Takifugu,,Takifugu
3550,34.3794,19186,0.4326,100,19186,2019,2053,0.4234,15.7714,848,0.044198895,0.4792,Takifugu,,Takifugu
3552,250.3419,3846,0.4768,99.922,3843,3355,3392,0.4841,28.0533,1043,0.271190848,0.5137,Takifugu,,Takifugu
3554,113.4612,3909,0.5237,100,3909,1478,1481,0.526,0,0,0,0,Takifugu,,Takifugu
3555,98.3741,3932,0.4283,99.9491,3930,1291,1283,0.4265,14.5292,1079,0.274415056,0.442,Takifugu,,Takifugu
3556,58.1941,3906,0.4361,71.1214,2778,777,750,0.4331,3.5136,1120,0.286738351,0.4182,Takifugu,,Takifugu
3557,168.5912,3899,0.4674,100,3899,2221,2226,0.4441,6.921,973,0.249551167,0.5136,Takifugu,,Takifugu
3561,94.3937,3889,0.3889,100,3889,1222,1231,0.3858,8.0332,971,0.249678581,0.4746,Takifugu,,Takifugu
3563,103.2697,3827,0.4268,100,3827,1324,1342,0.4268,5.9943,798,0.208518422,0.5568,Takifugu,,Takifugu
3565,174.1643,3876,0.4403,100,3876,2297,2294,0.4495,14.0918,630,0.1625387,0.5555,Takifugu,,Takifugu
3567,16.0597,33447,0.4566,9.2355,3089,1841,1841,0.4547,0.6133,242,0.007235328,0.3847,Takifugu,,Takifugu
3568,106.3248,3855,0.4239,99.9481,3853,1339,1341,0.4314,0,0,0,0,Takifugu,,Takifugu
3570,106.0353,3849,0.4845,100,3849,1357,1366,0.4862,0,0,0,0,Takifugu,,Takifugu
3572,181.4815,3828,0.4886,99.9216,3825,2296,2289,0.5056,0,0,0,0,Takifugu,,Takifugu
3573,186.6586,3849,0.5237,100,3849,2432,2369,0.5218,0,0,0,0,Takifugu,,Takifugu
3575,131.1433,3838,0.5147,100,3838,1672,1679,0.5175,0,0,0,0,Takifugu,,Takifugu
3579,128.1629,3762,0.4569,99.9734,3761,1632,1605,0.4488,0,0,0,0,Takifugu,,Takifugu
3580,17.4557,19049,0.3852,12.0321,2292,1231,1133,0.3871,0.4418,477,0.025040685,0.4208,Takifugu,,Takifugu
3581,202.6345,3721,0.4687,100,3721,1183,1183,0.4905,26.9796,617,0.165815641,0.4699,Takifugu,,Takifugu
3582,123.4094,3715,0.5341,100,3715,1592,1566,0.5226,11.5892,831,0.223687752,0.57,Takifugu,,Takifugu
3583,114.6014,3786,0.4626,100,3786,1388,1465,0.483,0,0,0,0,Takifugu,,Takifugu
3584,0,3781,0.388,0,0,0,0,0,0,0,0,0,Takifugu,,Takifugu
3585,20.6539,33294,0.4614,99.982,33288,1816,1790,0.4484,0,0,0,0,Takifugu,,Takifugu
3586,177.0433,4433,0.4798,80.2842,3559,2521,2765,0.4641,0.0844,61,0.013760433,0.4114,Takifugu,,Takifugu
3587,120.3693,3796,0.366,67.8082,2574,1646,1584,0.3689,11.7671,870,0.22918862,0.3877,Takifugu,,Takifugu
3588,145.2398,3774,0.5056,100,3774,1811,1800,0.5044,0.522,81,0.021462639,0.4523,Takifugu,,Takifugu
3589,243.8144,3670,0.532,82.2888,3020,3024,3009,0.5482,0,0,0,0,Takifugu,,Takifugu
3590,88.1436,3698,0.4308,100,3698,1091,1130,0.4456,2.9191,301,0.081395349,0.58,Takifugu,,Takifugu
3592,152.7856,3703,0.4867,99.3519,3679,1920,1924,0.4735,0,0,0,0,Takifugu,,Takifugu
3594,176.4821,3622,0.4392,100,3622,2252,2183,0.4353,0.0196,37,0.010215351,0.46,Takifugu,,Takifugu
3595,159.1636,5508,0.5218,99.9818,5507,2648,2638,0.5269,0,0,0,0,Takifugu,,Takifugu
3596,179.3692,3735,0.4197,100,3735,2235,2235,0.4024,0,0,0,0,Takifugu,,Takifugu
3598,95.8834,3671,0.4835,99.1283,3639,1189,1167,0.484,0,0,0,0,Takifugu,,Takifugu
3600,133.9039,3727,0.4963,100,3727,1668,1653,0.4862,17.8551,1475,0.395760665,0.5327,Takifugu,,Takifugu
3601,70.8368,19056,0.4954,100,19056,1776,1734,0.4852,3.6507,520,0.027287993,0.5306,Takifugu,,Takifugu
3605,97.4175,18814,0.442,100,18814,1375,1370,0.472,37.7336,929,0.049378123,0.4835,Takifugu,,Takifugu
3606,94.4464,3694,0.4725,100,3694,1162,1156,0.4667,31.5287,1940,0.525175961,0.5091,Takifugu,,Takifugu
3608,124.8595,3580,0.4507,60.9777,2183,1590,1423,0.4245,0,0,0,0,Takifugu,,Takifugu
3609,244.1517,3587,0.4401,99.9721,3586,3126,3009,0.4447,0,0,0,0,Takifugu,,Takifugu
