ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Origin,,Origin
5362,52.5766,2593,0.4489,100,2593,438,437,0.4712,Takifugu,,Takifugu
5364,219.0577,2531,0.3978,100,2531,1847,1880,0.3941,Takifugu,,Takifugu
5366,96.2571,2587,0.5624,100,2587,830,838,0.5645,Takifugu,,Takifugu
5370,98.8554,2579,0.4575,100,2579,850,850,0.4546,Takifugu,,Takifugu
5371,101.4942,2578,0.5896,100,2578,875,857,0.5919,Takifugu,,Takifugu
5372,158.3463,2527,0.5453,100,2527,1314,1369,0.5457,Takifugu,,Takifugu
5373,85.7593,2522,0.4555,100,2522,752,708,0.4675,Takifugu,,Takifugu
5377,90.9852,2571,0.5263,100,2571,780,780,0.528,Takifugu,,Takifugu
5378,199.0746,2559,0.4728,100,2559,1701,1729,0.4907,Takifugu,,Takifugu
5379,266.3366,2570,0.5265,100,2570,2432,2442,0.5765,Takifugu,,Takifugu
5380,78.6622,2543,0.5,89.9725,2288,676,662,0.4972,Takifugu,,Takifugu
5381,125.933,2567,0.5395,100,2567,1026,993,0.5401,Takifugu,,Takifugu
5383,105.9863,2564,0.422,100,2564,939,891,0.4213,Takifugu,,Takifugu
5384,69.9599,2516,0.4184,79.1335,1991,600,596,0.4162,Takifugu,,Takifugu
5385,198.1253,2562,0.4489,100,2562,1707,1704,0.4489,Takifugu,,Takifugu
5387,91.9407,2562,0.5062,100,2562,786,786,0.5026,Takifugu,,Takifugu
5390,185.8021,2552,0.471,100,2552,1595,1591,0.4691,Takifugu,,Takifugu
5393,95.1387,2545,0.5564,100,2545,827,801,0.5551,Takifugu,,Takifugu
5394,99.4353,2541,0.5876,100,2541,844,856,0.5829,Takifugu,,Takifugu
5395,97.4754,2541,0.5252,100,2541,823,823,0.5278,Takifugu,,Takifugu
5398,91.2145,2532,0.5383,99.5656,2521,770,770,0.5339,Takifugu,,Takifugu
5399,56.1626,3530,0.5091,65.1558,2300,661,661,0.5172,Takifugu,,Takifugu
5402,108.7489,2529,0.4828,99.9605,2528,929,920,0.4902,Takifugu,,Takifugu
5403,94.0392,2528,0.4636,100,2528,791,800,0.457,Takifugu,,Takifugu
5404,176.4686,2486,0.5109,99.7586,2480,1484,1460,0.5216,Takifugu,,Takifugu
5405,114.52,2525,0.4312,100,2525,968,979,0.411,Takifugu,,Takifugu
5406,95.1446,2525,0.5002,100,2525,801,801,0.498,Takifugu,,Takifugu
5407,111.2225,2521,0.5256,100,2521,954,909,0.5253,Takifugu,,Takifugu
5410,91.5697,2519,0.5359,100,2519,769,769,0.5359,Takifugu,,Takifugu
5411,135.9182,2518,0.4109,99.8809,2515,1157,1126,0.4149,Takifugu,,Takifugu
5412,91.5798,2518,0.5862,100,2518,769,769,0.587,Takifugu,,Takifugu
5414,182.2961,2513,0.5175,100,2513,1526,1536,0.4866,Takifugu,,Takifugu
5416,125.5102,2507,0.5521,100,2507,1049,1049,0.5647,Takifugu,,Takifugu
5419,96.2534,2443,0.5387,100,2443,792,789,0.5431,Takifugu,,Takifugu
5421,101.4912,2502,0.5899,100,2502,843,870,0.5882,Takifugu,,Takifugu
5422,154.3053,2499,0.5902,100,2499,1242,1318,0.5796,Takifugu,,Takifugu
5423,74.6301,2460,0.4042,87.6423,2156,615,606,0.4176,Takifugu,,Takifugu
5425,159.1255,2439,0.4684,100,2439,1281,1621,0.4574,Takifugu,,Takifugu
5427,91.0249,2490,0.5586,100,2490,749,768,0.566,Takifugu,,Takifugu
5429,109.6175,2489,0.4795,100,2489,925,925,0.4672,Takifugu,,Takifugu
5435,140.0496,2439,0.5759,100,2439,1122,1113,0.5782,Takifugu,,Takifugu
5437,107.8958,2477,0.5406,100,2477,898,896,0.5572,Takifugu,,Takifugu
5438,256.117,2478,0.4483,100,2478,2115,2141,0.4545,Takifugu,,Takifugu
5439,141.4988,2478,0.5287,100,2478,1189,1142,0.5207,Takifugu,,Takifugu
5443,45.013,2470,0.5065,63.6032,1571,369,376,0.4563,Takifugu,,Takifugu
5444,98.0389,2469,0.4318,100,2469,807,807,0.4297,Takifugu,,Takifugu
5445,0.1191,2469,0.5253,3.8477,95,2,2,0.53,Takifugu,,Takifugu
5446,105.0357,2467,0.6567,100,2467,891,852,0.6483,Takifugu,,Takifugu
5449,114.1547,2457,0.5902,100,2457,876,911,0.5959,Takifugu,,Takifugu
5450,129.989,2456,0.4251,100,2456,1066,1066,0.4248,Takifugu,,Takifugu
5451,103.4468,2408,0.5415,100,2408,849,860,0.5414,Takifugu,,Takifugu
5452,94.8531,2451,0.5736,100,2451,795,758,0.5795,Takifugu,,Takifugu
5457,88.7815,2389,0.5643,100,2389,710,706,0.5584,Takifugu,,Takifugu
5459,358.0704,2331,0.4216,100,2331,2774,2785,0.4266,Takifugu,,Takifugu
5461,130.9513,2401,0.3467,100,2401,987,967,0.3445,Takifugu,,Takifugu
5462,137.4058,2432,0.5128,100,2432,1127,1121,0.5067,Takifugu,,Takifugu
5463,101.2326,2433,0.5018,100,2433,813,832,0.5079,Takifugu,,Takifugu
5464,86.151,2430,0.6296,100,2430,698,698,0.6377,Takifugu,,Takifugu
5465,252.7105,2428,0.3935,100,2428,2096,2147,0.3977,Takifugu,,Takifugu
5466,179.8655,2424,0.3894,97.896,2373,1454,1446,0.3866,Takifugu,,Takifugu
5467,84.9814,2422,0.5603,96.1602,2329,685,688,0.5485,Takifugu,,Takifugu
5469,94.242,2421,0.5977,100,2421,761,761,0.5897,Takifugu,,Takifugu
5470,92.2507,2421,0.4374,100,2421,746,744,0.415,Takifugu,,Takifugu
5472,94.9814,2420,0.6105,97.5207,2360,767,767,0.6417,Takifugu,,Takifugu
5473,94.902,2397,0.4919,99.9583,2396,758,763,0.4967,Takifugu,,Takifugu
5475,130.3582,2415,0.4969,100,2415,1024,1002,0.502,Takifugu,,Takifugu
5477,99.4629,2413,0.5736,100,2413,804,798,0.5676,Takifugu,,Takifugu
5479,175.1986,2407,0.5116,100,2407,1419,1421,0.5177,Takifugu,,Takifugu
5481,118.5092,2402,0.4843,95.254,2288,953,950,0.474,Takifugu,,Takifugu
5482,89.6299,2340,0.541,100,2340,707,693,0.5414,Takifugu,,Takifugu
5487,92.7529,2396,0.5572,100,2396,771,751,0.5561,Takifugu,,Takifugu
5492,103.3408,2374,0.5303,100,2374,891,878,0.5256,Takifugu,,Takifugu
5493,94.6723,2386,0.5738,100,2386,758,756,0.577,Takifugu,,Takifugu
5496,224.6395,2383,0.4542,100,2383,1753,1997,0.4503,Takifugu,,Takifugu
5497,123.2872,2333,0.4432,100,2333,989,961,0.4474,Takifugu,,Takifugu
5498,189.573,2377,0.4498,100,2377,1512,1517,0.4497,Takifugu,,Takifugu
5500,132.3865,2375,0.4395,98.6526,2343,1029,1181,0.4284,Takifugu,,Takifugu
5503,87.0708,2373,0.6169,100,2373,689,693,0.6043,Takifugu,,Takifugu
5505,103.372,2360,0.5386,100,2360,838,800,0.5363,Takifugu,,Takifugu
5506,90.8009,2361,0.5375,100,2361,717,718,0.5414,Takifugu,,Takifugu
5508,92.451,2359,0.4527,99.8728,2356,730,731,0.4608,Takifugu,,Takifugu
5510,258.7921,2357,0.3718,100,2357,2229,2127,0.3749,Takifugu,,Takifugu
5511,266.2712,2356,0.5416,100,2356,1933,1903,0.5235,Takifugu,,Takifugu
5512,195.9792,2356,0.4269,100,2356,1629,1505,0.4133,Takifugu,,Takifugu
5515,171.4467,2353,0.4023,99.575,2343,1347,1346,0.4118,Takifugu,,Takifugu
5516,127.5189,2351,0.5123,100,2351,895,931,0.5191,Takifugu,,Takifugu
5517,97.5894,2309,0.4452,100,2309,762,792,0.4408,Takifugu,,Takifugu
5519,136.5951,2349,0.6411,100,2349,1110,1071,0.6391,Takifugu,,Takifugu
5521,250.7957,2345,0.4048,100,2345,2019,1992,0.4065,Takifugu,,Takifugu
5524,92.7855,2340,0.5248,100,2340,717,736,0.523,Takifugu,,Takifugu
5526,198.1433,2337,0.4899,100,2337,1556,1559,0.4898,Takifugu,,Takifugu
5527,90.8608,2299,0.6533,100,2299,660,671,0.6501,Takifugu,,Takifugu
5528,95.2202,2334,0.5531,100,2334,753,738,0.551,Takifugu,,Takifugu
5529,91.641,2334,0.4578,87.7035,2047,708,708,0.4767,Takifugu,,Takifugu
5530,97.6868,2331,0.5345,100,2331,766,763,0.5439,Takifugu,,Takifugu
5531,438.0299,2272,0.3578,99.912,2270,3529,3351,0.3503,Takifugu,,Takifugu
5532,105.7934,2328,0.57,99.957,2327,801,816,0.5835,Takifugu,,Takifugu
5534,95.3672,2326,0.4402,99.785,2321,742,740,0.4393,Takifugu,,Takifugu
5535,50.5596,2325,0.4718,61.7634,1436,396,394,0.531,Takifugu,,Takifugu
5536,226.1044,2319,0.4045,100,2319,1787,1759,0.4105,Takifugu,,Takifugu
5538,174.3678,2262,0.5584,100,2262,1334,1327,0.5559,Takifugu,,Takifugu
5540,102.1389,2319,0.5653,100,2319,776,790,0.5826,Takifugu,,Takifugu
5542,94.1583,2318,0.56,100,2318,729,729,0.5633,Takifugu,,Takifugu
5545,135.7736,2314,0.4429,100,2314,1056,1045,0.4442,Takifugu,,Takifugu
5546,90.0056,2313,0.5309,100,2313,684,716,0.5454,Takifugu,,Takifugu
5548,111.4489,2308,0.5741,100,2308,847,833,0.5783,Takifugu,,Takifugu
5549,176.0902,2272,0.4279,100,2272,1326,1374,0.4279,Takifugu,,Takifugu
5550,205.2005,2209,0.5283,100,2209,1883,1881,0.5192,Takifugu,,Takifugu
5551,87.9345,2307,0.4174,100,2307,678,678,0.4148,Takifugu,,Takifugu
5554,96.3878,2303,0.5719,99.7829,2298,737,758,0.5699,Takifugu,,Takifugu
5556,136.7929,2298,0.5004,100,2298,1058,1094,0.5004,Takifugu,,Takifugu
5561,193.0501,2176,0.4018,100,2176,1507,1488,0.4022,Takifugu,,Takifugu
5562,100.7568,2290,0.5419,100,2290,801,811,0.5484,Takifugu,,Takifugu
5565,92.4123,2287,0.4561,99.8251,2283,713,708,0.4604,Takifugu,,Takifugu
5566,146.5892,2286,0.4654,99.65,2278,1118,1120,0.4426,Takifugu,,Takifugu
5567,168.6872,2286,0.4354,100,2286,1293,1297,0.448,Takifugu,,Takifugu
5570,99.507,2282,0.5526,100,2282,732,725,0.5519,Takifugu,,Takifugu
5571,95.1995,2281,0.5458,99.9562,2280,735,721,0.5541,Takifugu,,Takifugu
5573,1492.9829,2220,0.3847,100,2220,11641,11262,0.4209,Takifugu,,Takifugu
5576,143.2482,2268,0.5657,100,2268,1078,1080,0.5748,Takifugu,,Takifugu
5578,82.8314,2271,0.5553,93.5271,2124,640,622,0.5678,Takifugu,,Takifugu
5581,114.9643,2269,0.5068,100,2269,859,881,0.5122,Takifugu,,Takifugu
5583,104.9907,2267,0.4177,99.9559,2266,785,814,0.418,Takifugu,,Takifugu
5589,95.359,2259,0.5618,100,2259,738,738,0.5625,Takifugu,,Takifugu
5590,100.1569,2231,0.5486,100,2231,773,750,0.5496,Takifugu,,Takifugu
5594,99.3992,2257,0.5596,100,2257,752,771,0.5612,Takifugu,,Takifugu
5595,95.7469,2256,0.4508,100,2256,710,737,0.4536,Takifugu,,Takifugu
5597,97.5974,2253,0.4257,100,2253,734,771,0.4294,Takifugu,,Takifugu
5598,215.5409,2248,0.4624,100,2248,1430,1417,0.4654,Takifugu,,Takifugu
5599,92.4203,2251,0.4958,100,2251,728,703,0.498,Takifugu,,Takifugu
5601,84.5029,2247,0.6293,100,2247,645,633,0.6272,Takifugu,,Takifugu
5602,413.094,2171,0.4744,100,2171,2982,2990,0.4643,Takifugu,,Takifugu
5603,95.988,2247,0.4499,100,2247,721,731,0.4407,Takifugu,,Takifugu
5604,161.7317,2244,0.5174,100,2244,1045,1044,0.5436,Takifugu,,Takifugu
5606,155.7698,2185,0.5053,100,2185,1281,1262,0.5054,Takifugu,,Takifugu
5607,0.6328,2241,0.494,21.8206,489,6,6,0.4878,Takifugu,,Takifugu
5609,106.124,2218,0.5126,100,2218,824,832,0.5178,Takifugu,,Takifugu
5610,0.1377,2236,0.5707,7.0662,158,1,1,0.6067,Takifugu,,Takifugu
5611,90.1856,2236,0.5921,100,2236,688,664,0.59,Takifugu,,Takifugu
5612,98.2207,2234,0.4208,100,2234,738,731,0.426,Takifugu,,Takifugu
5614,156.375,2232,0.5341,100,2232,1175,1160,0.5284,Takifugu,,Takifugu
5616,114.7058,2230,0.5565,100,2230,867,874,0.5626,Takifugu,,Takifugu
5622,295.0815,2221,0.4312,100,2221,2185,2328,0.4373,Takifugu,,Takifugu
5625,94.7613,2220,0.6347,100,2220,706,711,0.6367,Takifugu,,Takifugu
5626,113.5892,2220,0.5856,100,2220,843,843,0.5967,Takifugu,,Takifugu
5628,112.7634,2219,0.6021,100,2219,850,860,0.6273,Takifugu,,Takifugu
5629,94.2675,2217,0.5241,100,2217,707,692,0.5211,Takifugu,,Takifugu
5630,96.3827,2156,0.539,100,2156,707,695,0.5345,Takifugu,,Takifugu
5631,96.8372,2217,0.502,100,2217,711,724,0.5039,Takifugu,,Takifugu
5633,138.7798,2216,0.5005,99.9549,2215,1016,1045,0.5025,Takifugu,,Takifugu
5635,122.8942,2211,0.4419,100,2211,906,906,0.4357,Takifugu,,Takifugu
5637,159.6837,2156,0.4917,100,2156,1148,1148,0.5028,Takifugu,,Takifugu
5639,141.6899,2154,0.4651,100,2154,998,1041,0.4641,Takifugu,,Takifugu
5640,1.5254,2208,0.5702,35.0543,774,10,11,0.5873,Takifugu,,Takifugu
5643,93.3825,2204,0.4642,100,2204,725,706,0.4617,Takifugu,,Takifugu
5644,142.5475,2201,0.4843,100,2201,1040,1060,0.4858,Takifugu,,Takifugu
5647,162.4711,2199,0.6498,100,2199,1211,1177,0.6517,Takifugu,,Takifugu
5650,179.2063,2196,0.5057,100,2196,1310,1314,0.4772,Takifugu,,Takifugu
5654,88.6385,2188,0.4378,100,2188,647,647,0.4217,Takifugu,,Takifugu
5655,189.9707,2187,0.562,100,2187,1409,1386,0.5658,Takifugu,,Takifugu
5656,95.4785,2186,0.5476,100,2186,703,696,0.5445,Takifugu,,Takifugu
5657,104.6741,2185,0.5574,100,2185,823,803,0.5598,Takifugu,,Takifugu
5660,92.311,2183,0.5662,100,2183,694,671,0.5593,Takifugu,,Takifugu
5661,199.1132,2182,0.3658,100,2182,1566,1460,0.3826,Takifugu,,Takifugu
5663,184.7987,2181,0.4233,99.9541,2180,1346,1346,0.4207,Takifugu,,Takifugu
5664,156.152,2177,0.5097,100,2177,1179,1110,0.511,Takifugu,,Takifugu
5665,103.2807,2116,0.5454,100,2116,722,720,0.548,Takifugu,,Takifugu
5666,235.6778,2179,0.4676,99.9541,2178,1711,1744,0.4584,Takifugu,,Takifugu
5667,98.6898,2176,0.6066,100,2176,716,716,0.6134,Takifugu,,Takifugu
5668,85.9572,2175,0.5306,95.4023,2075,624,651,0.5378,Takifugu,,Takifugu
5669,178.9651,2175,0.4524,100,2175,1312,1303,0.4486,Takifugu,,Takifugu
5674,119.4889,2170,0.4242,100,2170,857,860,0.4357,Takifugu,,Takifugu
5675,271.2692,2132,0.4486,100,2132,2085,1970,0.4479,Takifugu,,Takifugu
5676,101.3995,2170,0.6023,99.9539,2169,725,765,0.6061,Takifugu,,Takifugu
5678,117.7464,2165,0.6185,97.1363,2103,852,852,0.6382,Takifugu,,Takifugu
5679,116.7353,2131,0.6129,100,2131,851,817,0.6159,Takifugu,,Takifugu
5680,98.9349,2165,0.5229,100,2165,717,715,0.5183,Takifugu,,Takifugu
5681,188.4633,2167,0.449,100,2167,1398,1320,0.4558,Takifugu,,Takifugu
5682,109.3401,2105,0.5059,100,2105,772,747,0.5076,Takifugu,,Takifugu
5684,213.2994,2134,0.5328,100,2134,1548,1530,0.5519,Takifugu,,Takifugu
5690,89.9823,2148,0.4302,95.5773,2053,643,643,0.4154,Takifugu,,Takifugu
5693,10.551,2145,0.558,40.2797,864,76,76,0.484,Takifugu,,Takifugu
5694,176.8358,2138,0.4554,99.9065,2136,1266,1264,0.462,Takifugu,,Takifugu
5695,139.1828,2144,0.4865,100,2144,989,1017,0.4864,Takifugu,,Takifugu
5697,105.3759,2144,0.5424,100,2144,776,739,0.5238,Takifugu,,Takifugu
5698,87.2723,2137,0.5147,100,2137,609,637,0.5116,Takifugu,,Takifugu
5700,88.7098,2140,0.5341,100,2140,631,649,0.5366,Takifugu,,Takifugu
5702,179.5792,2101,0.3779,100,2101,1275,1261,0.3861,Takifugu,,Takifugu
5703,98.2433,2137,0.424,100,2137,700,700,0.4337,Takifugu,,Takifugu
5705,147.3262,2109,0.596,100,2109,1014,1032,0.6074,Takifugu,,Takifugu
5706,89.0693,2135,0.4656,100,2135,634,634,0.4648,Takifugu,,Takifugu
5707,116.2568,2134,0.6157,97.0947,2072,847,819,0.623,Takifugu,,Takifugu
5710,233.9652,2128,0.4461,99.953,2127,1688,1692,0.4338,Takifugu,,Takifugu
5712,93.024,2127,0.5849,100,2127,676,657,0.5928,Takifugu,,Takifugu
5713,94.1331,2127,0.4213,100,2127,677,679,0.4218,Takifugu,,Takifugu
5715,236.7256,2125,0.4402,100,2125,1691,1733,0.4435,Takifugu,,Takifugu
5717,175.8376,2124,0.4816,100,2124,1260,1237,0.4935,Takifugu,,Takifugu
5719,100.2874,2070,0.5208,100,2070,717,673,0.5222,Takifugu,,Takifugu
5720,102.8723,2122,0.6032,100,2122,745,769,0.6007,Takifugu,,Takifugu
5722,3.0042,2121,0.5252,14.38,305,23,23,0.5894,Takifugu,,Takifugu
5723,177.7305,2119,0.4055,100,2119,1255,1256,0.403,Takifugu,,Takifugu
5729,131.1029,2041,0.5424,100,2041,805,805,0.5382,Takifugu,,Takifugu
5731,372.8987,2073,0.4167,100,2073,2567,2626,0.4242,Takifugu,,Takifugu
5732,89.0059,2046,0.4731,98.5826,2017,608,610,0.4733,Takifugu,,Takifugu
5733,86.7166,2103,0.4013,99.8573,2100,608,608,0.413,Takifugu,,Takifugu
5734,116.9966,2045,0.3728,100,2045,804,821,0.3505,Takifugu,,Takifugu
5735,342.3514,2049,0.4116,100,2049,2105,2114,0.4335,Takifugu,,Takifugu
5737,91.7521,2098,0.5586,100,2098,673,642,0.5647,Takifugu,,Takifugu
5738,99.431,2035,0.5823,100,2035,664,688,0.5805,Takifugu,,Takifugu
5743,140.9766,2091,0.5713,100,2091,969,972,0.575,Takifugu,,Takifugu
5744,89.5385,2091,0.5878,100,2091,626,626,0.585,Takifugu,,Takifugu
5745,181.0823,2091,0.4289,100,2091,1246,1293,0.4311,Takifugu,,Takifugu
5746,90.8289,2087,0.6009,100,2087,629,655,0.6047,Takifugu,,Takifugu
5750,94.4681,2085,0.5592,100,2085,666,659,0.5494,Takifugu,,Takifugu
5753,84.8521,2082,0.5341,100,2082,589,589,0.5357,Takifugu,,Takifugu
5754,97.2023,2081,0.47,100,2081,667,689,0.4747,Takifugu,,Takifugu
5757,86.0173,2080,0.5692,100,2080,597,596,0.5694,Takifugu,,Takifugu
5758,121.2127,2078,0.5996,100,2078,839,839,0.5804,Takifugu,,Takifugu
5760,94.9579,2020,0.4527,99.9505,2019,650,643,0.4492,Takifugu,,Takifugu
5761,103.5483,2070,0.5502,100,2070,760,761,0.5513,Takifugu,,Takifugu
5763,231.3082,2067,0.4147,100,2067,1594,1604,0.4106,Takifugu,,Takifugu
5766,93.6534,2063,0.5841,99.9515,2062,648,648,0.5858,Takifugu,,Takifugu
5767,92.9864,2063,0.5061,100,2063,652,650,0.5066,Takifugu,,Takifugu
5769,102.4143,2047,0.5975,100,2047,680,687,0.6108,Takifugu,,Takifugu
5772,98.9874,2058,0.5452,100,2058,687,681,0.5416,Takifugu,,Takifugu
5773,111.3168,2058,0.5656,100,2058,765,765,0.5604,Takifugu,,Takifugu
5774,105.6555,2058,0.5477,100,2058,692,698,0.565,Takifugu,,Takifugu
5776,225.0841,2056,0.3682,100,2056,1582,1564,0.3592,Takifugu,,Takifugu
5777,502.6811,2054,0.3926,100,2054,3605,3549,0.3866,Takifugu,,Takifugu
5778,111.35,2006,0.5214,100,2006,765,800,0.5354,Takifugu,,Takifugu
5780,98.1417,2054,0.3905,100,2054,722,676,0.4024,Takifugu,,Takifugu
5783,86.6252,2004,0.519,100,2004,570,589,0.521,Takifugu,,Takifugu
5785,138.7208,2049,0.4438,100,2049,941,964,0.4254,Takifugu,,Takifugu
5789,74.4133,2042,0.4358,89.9608,1837,508,510,0.4229,Takifugu,,Takifugu
5791,3.1654,2037,0.5513,46.6863,951,33,30,0.5831,Takifugu,,Takifugu
5792,91.0521,2036,0.5516,100,2036,618,618,0.5566,Takifugu,,Takifugu
5794,107.5499,1984,0.5479,100,1984,703,676,0.5424,Takifugu,,Takifugu
5795,114.9892,2033,0.5627,100,2033,806,766,0.5696,Takifugu,,Takifugu
5796,188.4412,2033,0.4171,100,2033,1286,1314,0.4174,Takifugu,,Takifugu
5798,148.311,2029,0.5298,100,2029,1008,996,0.5124,Takifugu,,Takifugu
5800,121.3261,2027,0.5382,100,2027,822,826,0.5199,Takifugu,,Takifugu
5801,142.0375,2025,0.5324,100,2025,979,969,0.5165,Takifugu,,Takifugu
5802,110.8725,2024,0.4614,100,2024,753,786,0.4723,Takifugu,,Takifugu
5803,85.6795,2022,0.4703,100,2022,579,577,0.4374,Takifugu,,Takifugu
5804,93.5277,2020,0.5485,100,2020,628,640,0.5557,Takifugu,,Takifugu
5805,93.2407,1965,0.5954,100,1965,621,609,0.598,Takifugu,,Takifugu
5806,106.2775,2018,0.471,100,2018,679,694,0.4695,Takifugu,,Takifugu
5810,193.5243,2014,0.5358,100,2014,1259,1286,0.5384,Takifugu,,Takifugu
5811,104.4587,2012,0.5065,100,2012,722,698,0.5163,Takifugu,,Takifugu
5812,118.8688,2012,0.4876,100,2012,761,844,0.4781,Takifugu,,Takifugu
5821,123.996,2007,0.439,100,2007,829,817,0.4499,Takifugu,,Takifugu
5822,94.7588,2007,0.5291,100,2007,641,636,0.5253,Takifugu,,Takifugu
5823,174.3563,2007,0.4865,100,2007,1191,1205,0.4907,Takifugu,,Takifugu
5824,227.1735,2006,0.4189,100,2006,1516,1571,0.4235,Takifugu,,Takifugu
5825,3.8265,2006,0.4172,84.8953,1703,41,20,0.3933,Takifugu,,Takifugu
5826,127.8945,2000,0.5315,100,2000,843,877,0.5422,Takifugu,,Takifugu
5827,106.8224,2004,0.5304,100,2004,746,749,0.5312,Takifugu,,Takifugu
5829,94.9263,1941,0.5507,100,1941,611,625,0.54,Takifugu,,Takifugu
5833,131.3939,1998,0.4975,100,1998,875,894,0.4874,Takifugu,,Takifugu
5834,0.1278,1996,0.5075,10.8216,216,1,1,0.2333,Takifugu,,Takifugu
5835,155.6907,1995,0.4125,100,1995,1037,1053,0.4197,Takifugu,,Takifugu
5836,172.3611,1994,0.5532,100,1994,1158,1160,0.55,Takifugu,,Takifugu
5838,98.2211,1958,0.5689,100,1958,638,652,0.5655,Takifugu,,Takifugu
5839,166.0633,1990,0.4764,100,1990,1109,1124,0.4749,Takifugu,,Takifugu
5840,151.7261,1990,0.5296,100,1990,966,955,0.5536,Takifugu,,Takifugu
5841,187.0232,1987,0.3526,100,1987,1248,1257,0.3531,Takifugu,,Takifugu
5844,186.3545,1986,0.4168,100,1986,1250,1224,0.4212,Takifugu,,Takifugu
5847,107.0978,1984,0.6376,100,1984,681,688,0.621,Takifugu,,Takifugu
5848,93.2399,1984,0.6361,100,1984,614,625,0.6487,Takifugu,,Takifugu
5849,105.4178,1982,0.5484,100,1982,742,711,0.5715,Takifugu,,Takifugu
5851,105.4558,1970,0.4223,81.8274,1612,681,676,0.4211,Takifugu,,Takifugu
5855,119.9206,1978,0.6239,100,1978,813,817,0.6109,Takifugu,,Takifugu
5857,105.5084,1975,0.5431,100,1975,693,695,0.5531,Takifugu,,Takifugu
5858,93.2345,1974,0.538,100,1974,619,625,0.5368,Takifugu,,Takifugu
5859,135.6193,1970,0.5284,100,1970,911,881,0.5359,Takifugu,,Takifugu
5860,177.6574,1970,0.5749,100,1970,1176,1175,0.5806,Takifugu,,Takifugu
5861,102.3575,1958,0.4642,99.9489,1957,685,689,0.4701,Takifugu,,Takifugu
5862,92.2161,1967,0.4408,100,1967,607,605,0.4417,Takifugu,,Takifugu
5863,106.3559,1967,0.4674,99.8475,1964,716,710,0.4789,Takifugu,,Takifugu
5865,110.3832,1965,0.5934,100,1965,765,752,0.5947,Takifugu,,Takifugu
5867,88.4338,1964,0.5932,100,1964,595,565,0.5886,Takifugu,,Takifugu
5870,104.0214,1962,0.5591,100,1962,704,696,0.5499,Takifugu,,Takifugu
5871,165.3593,1962,0.5178,100,1962,942,931,0.4962,Takifugu,,Takifugu
5873,116.0928,1961,0.4931,100,1961,701,696,0.5121,Takifugu,,Takifugu
5876,100.4579,1959,0.5355,100,1959,641,673,0.5231,Takifugu,,Takifugu
5877,260.63,1900,0.4258,100,1900,1790,1678,0.4262,Takifugu,,Takifugu
5878,94.953,1958,0.5649,100,1958,619,634,0.564,Takifugu,,Takifugu
5881,125.8382,1953,0.3856,100,1953,831,830,0.4014,Takifugu,,Takifugu
5882,90.2405,1954,0.587,100,1954,596,592,0.5918,Takifugu,,Takifugu
5884,98.6289,1951,0.5623,99.8975,1949,650,654,0.5524,Takifugu,,Takifugu
5885,220.7554,1950,0.4253,100,1950,1437,1479,0.4233,Takifugu,,Takifugu
5888,141.3279,1949,0.5033,100,1949,919,925,0.509,Takifugu,,Takifugu
5889,92.9805,1949,0.5295,100,1949,604,608,0.5165,Takifugu,,Takifugu
5890,137.7306,1949,0.5346,100,1949,925,944,0.5348,Takifugu,,Takifugu
5893,420.7193,1906,0.4208,100,1906,2671,2725,0.4165,Takifugu,,Takifugu
5894,101.1347,1878,0.5027,100,1878,648,636,0.504,Takifugu,,Takifugu
5895,133.5901,1947,0.4566,100,1947,887,861,0.467,Takifugu,,Takifugu
5898,91.9894,1891,0.5706,100,1891,577,591,0.5691,Takifugu,,Takifugu
5900,135.9846,1945,0.5491,100,1945,886,897,0.5434,Takifugu,,Takifugu
5905,103.2815,1883,0.5559,99.8938,1881,669,647,0.5654,Takifugu,,Takifugu
5906,125.462,1935,0.5886,100,1935,827,813,0.5896,Takifugu,,Takifugu
5907,96.0103,1934,0.59,100,1934,601,646,0.5937,Takifugu,,Takifugu
5911,186.7077,1933,0.4894,100,1933,1216,1221,0.489,Takifugu,,Takifugu
5912,86.2101,1932,0.5652,100,1932,557,556,0.5669,Takifugu,,Takifugu
5913,181.3325,1931,0.5339,100,1931,1199,1114,0.5388,Takifugu,,Takifugu
5914,85.9953,1931,0.405,88.7623,1714,554,572,0.4023,Takifugu,,Takifugu
5915,96.4769,1820,0.5745,99.011,1802,572,612,0.5697,Takifugu,,Takifugu
5916,91.3249,1930,0.5705,100,1930,629,605,0.5646,Takifugu,,Takifugu
5919,103.0262,1872,0.5908,100,1872,680,678,0.5997,Takifugu,,Takifugu
5920,83.6366,1926,0.5488,100,1926,537,537,0.5491,Takifugu,,Takifugu
5926,396.7548,1921,0.3832,100,1921,2411,2405,0.3752,Takifugu,,Takifugu
5927,127.6407,1912,0.5578,100,1912,834,826,0.557,Takifugu,,Takifugu
5928,134.434,1924,0.4295,100,1924,825,849,0.4361,Takifugu,,Takifugu
5929,158.0061,1810,0.4978,100,1810,997,984,0.4277,Takifugu,,Takifugu
5930,124.0442,1922,0.5109,100,1922,806,828,0.486,Takifugu,,Takifugu
5931,97.8878,1890,0.5148,100,1890,619,643,0.5204,Takifugu,,Takifugu
5932,90.7819,1921,0.5346,99.9479,1920,570,609,0.5231,Takifugu,,Takifugu
5934,159.4133,1921,0.405,100,1921,1036,1033,0.4255,Takifugu,,Takifugu
